epochs,test loss,train loss,test acc,train acc
129.0,1.6563735008239746,1.6578019857406616,0.7642857142857142,0.7671428571428571
130.0,1.6549521684646606,1.656380295753479,0.7642857142857142,0.7671428571428571
131.0,1.6535487174987793,1.6549755334854126,0.765,0.7685714285714286
132.0,1.6521624326705933,1.6535876989364624,0.7664285714285715,0.7685714285714286
133.0,1.6507929563522339,1.6522166728973389,0.7671428571428571,0.7685714285714286
134.0,1.6494401693344116,1.6508618593215942,0.7664285714285715,0.7685714285714286
135.0,1.6481037139892578,1.649523377418518,0.7671428571428571,0.7714285714285715
136.0,1.6467835903167725,1.6482009887695312,0.7671428571428571,0.7714285714285715
137.0,1.645479440689087,1.6468943357467651,0.7664285714285715,0.7714285714285715
138.0,1.6441909074783325,1.6456034183502197,0.7664285714285715,0.7714285714285715
139.0,1.6429182291030884,1.6443278789520264,0.7664285714285715,0.7714285714285715
140.0,1.6416603326797485,1.6430675983428955,0.7664285714285715,0.7714285714285715
141.0,1.6404180526733398,1.641822338104248,0.7664285714285715,0.77
142.0,1.6391899585723877,1.6405918598175049,0.7671428571428571,0.77
143.0,1.637977123260498,1.639375925064087,0.7685714285714286,0.77
144.0,1.6367785930633545,1.638174057006836,0.7692857142857142,0.77
145.0,1.6355940103530884,1.6369867324829102,0.7714285714285715,0.77
146.0,1.6344232559204102,1.6358129978179932,0.7714285714285715,0.77
147.0,1.633266806602478,1.6346533298492432,0.7714285714285715,0.77
148.0,1.6321234703063965,1.6335073709487915,0.7714285714285715,0.77
149.0,1.6309936046600342,1.6323744058609009,0.7721428571428571,0.77
150.0,1.6298770904541016,1.6312546730041504,0.7721428571428571,0.7714285714285715
151.0,1.6287732124328613,1.63014817237854,0.7721428571428571,0.7728571428571429
152.0,1.6276822090148926,1.6290538311004639,0.7721428571428571,0.7728571428571429
153.0,1.6266038417816162,1.6279726028442383,0.7721428571428571,0.7728571428571429
154.0,1.625537633895874,1.626903772354126,0.7721428571428571,0.7728571428571429
155.0,1.624483585357666,1.6258469820022583,0.7721428571428571,0.7728571428571429
156.0,1.623441457748413,1.6248022317886353,0.7728571428571429,0.7728571428571429
157.0,1.6224112510681152,1.6237690448760986,0.7728571428571429,0.7742857142857142
158.0,1.621392846107483,1.622747778892517,0.7728571428571429,0.7742857142857142
159.0,1.6203855276107788,1.621738314628601,0.7728571428571429,0.7742857142857142
160.0,1.6193896532058716,1.6207396984100342,0.7728571428571429,0.7742857142857142
161.0,1.618404746055603,1.6197524070739746,0.7735714285714286,0.7742857142857142
162.0,1.617430567741394,1.6187759637832642,0.775,0.7742857142857142
163.0,1.6164672374725342,1.6178103685379028,0.7757142857142857,0.7742857142857142
164.0,1.6155147552490234,1.616855502128601,0.7757142857142857,0.7742857142857142
165.0,1.6145724058151245,1.6159107685089111,0.7757142857142857,0.7742857142857142
166.0,1.613640308380127,1.6149767637252808,0.7757142857142857,0.7742857142857142
167.0,1.6127184629440308,1.6140527725219727,0.7757142857142857,0.7742857142857142
168.0,1.6118061542510986,1.6131387948989868,0.7764285714285715,0.7742857142857142
169.0,1.6109039783477783,1.6122345924377441,0.7764285714285715,0.7742857142857142
170.0,1.6100112199783325,1.6113401651382446,0.7764285714285715,0.7742857142857142
171.0,1.6091278791427612,1.6104551553726196,0.7771428571428571,0.7742857142857142
172.0,1.608253836631775,1.6095796823501587,0.7771428571428571,0.7742857142857142
